Time	App_Name	BG_App_Cnt	Daylight	
2021-09-09 08:51:34.915366	TextLogger.exe	6	Morning
2021-09-09 08:51:35.882101	devenv.exe	6	Morning
2021-09-09 08:51:37.938617	TextLogger.exe	6	Morning
2021-09-09 08:52:02.385637	devenv.exe	6	Morning
2021-09-09 08:55:18.616342	Taskmgr.exe	6	Morning
2021-09-09 08:55:44.441838	devenv.exe	6	Morning
2021-09-09 09:00:02.360422	Taskmgr.exe	6	Morning
2021-09-09 09:00:15.509971	devenv.exe	6	Morning
2021-09-09 09:00:17.336026	explorer.exe	6	Morning
2021-09-09 09:01:18.009085	WINWORD.EXE	6	Morning
2021-09-09 09:01:20.308741	explorer.exe	6	Morning
2021-09-09 09:01:20.471815	devenv.exe	6	Morning
2021-09-09 09:01:23.299761	WINWORD.EXE	6	Morning
2021-09-09 09:01:26.523189	WINWORD.EXE	6	Morning
2021-09-09 09:03:33.376027	devenv.exe	6	Morning
2021-09-09 09:03:35.001898	explorer.exe	6	Morning
2021-09-09 09:04:07.118007	WINWORD.EXE	6	Morning
2021-09-09 09:04:08.712632	explorer.exe	6	Morning
2021-09-09 09:04:08.883519	devenv.exe	6	Morning
2021-09-09 09:04:11.322823	WINWORD.EXE	6	Morning
2021-09-09 09:10:54.694457	devenv.exe	7	Morning
2021-09-09 09:10:55.986368	explorer.exe	7	Morning
2021-09-09 09:10:56.720697	devenv.exe	7	Morning
2021-09-09 09:10:57.567323	Ssms.exe	7	Morning
2021-09-09 09:11:15.858142	dwm.exe	7	Morning
2021-09-09 09:11:18.472253	Ssms.exe	7	Morning
2021-09-09 09:17:13.696116	msedge.exe	7	Morning
2021-09-09 09:20:59.035020	TextLogger.exe	7	Morning
2021-09-09 09:21:04.166529	msedge.exe	7	Morning
2021-09-09 09:57:10.112043	explorer.exe	8	Morning
2021-09-09 09:57:10.198939	TextLogger.exe	8	Morning
2021-09-09 09:57:29.894936	msedge.exe	8	Morning
2021-09-09 10:27:34.378515	TextLogger.exe	7	Morning
2021-09-09 10:27:43.673818	msedge.exe	7	Morning
2021-09-09 10:28:12.733495	explorer.exe	7	Morning
2021-09-09 10:28:14.801708	explorer.exe	7	Morning
2021-09-09 10:28:14.945254	explorer.exe	7	Morning
2021-09-09 10:28:30.020461	explorer.exe	7	Morning
2021-09-09 10:28:52.521951	explorer.exe	7	Morning
2021-09-09 10:28:59.223671	explorer.exe	7	Morning
2021-09-09 10:29:01.859243	explorer.exe	7	Morning
2021-09-09 10:29:03.723383	explorer.exe	7	Morning
2021-09-09 10:29:05.604123	explorer.exe	7	Morning
2021-09-09 10:29:09.306033	explorer.exe	7	Morning
2021-09-09 10:29:12.697418	explorer.exe	7	Morning
2021-09-09 10:29:19.063219	explorer.exe	7	Morning
2021-09-09 10:30:26.453441	msedge.exe	7	Morning
2021-09-09 10:34:33.246427	explorer.exe	7	Morning
2021-09-09 10:34:33.942672	ShellExperienceHost.exe	7	Morning
2021-09-09 10:35:15.167573	msedge.exe	7	Morning
2021-09-09 10:35:47.153807	explorer.exe	7	Morning
2021-09-09 10:35:47.627410	ShellExperienceHost.exe	7	Morning
2021-09-09 10:35:53.585034	msedge.exe	7	Morning
2021-09-09 10:37:19.709408	ShellExperienceHost.exe	7	Morning
2021-09-09 10:37:22.619376	msedge.exe	7	Morning
2021-09-09 10:37:23.157426	ScreenClippingHost.exe	7	Morning
2021-09-09 10:37:33.355996	msedge.exe	7	Morning
2021-09-09 10:37:35.733323	ShellExperienceHost.exe	7	Morning
2021-09-09 10:37:36.360754	ApplicationFrameHost.exe	7	Morning
2021-09-09 10:37:41.686585	PickerHost.exe	7	Morning
2021-09-09 10:37:44.822134	ApplicationFrameHost.exe	7	Morning
2021-09-09 10:37:48.749609	msedge.exe	7	Morning
2021-09-09 10:38:22.330479	explorer.exe	7	Morning
2021-09-09 10:38:22.996452	explorer.exe	7	Morning
2021-09-09 10:38:26.774550	msedge.exe	7	Morning
2021-09-09 10:38:30.439377	explorer.exe	7	Morning
2021-09-09 10:38:33.618807	msedge.exe	7	Morning
2021-09-09 10:39:38.595116	explorer.exe	7	Morning
2021-09-09 10:39:38.940800	ShellExperienceHost.exe	7	Morning
2021-09-09 10:39:40.409457	msedge.exe	7	Morning
2021-09-09 10:39:41.342013	explorer.exe	7	Morning
2021-09-09 10:39:41.627149	ShellExperienceHost.exe	7	Morning
2021-09-09 10:40:15.482405	msedge.exe	7	Morning
2021-09-09 10:43:06.662856	explorer.exe	7	Morning
2021-09-09 10:43:06.895261	ShellExperienceHost.exe	7	Morning
2021-09-09 10:43:39.159799	msedge.exe	7	Morning
2021-09-09 10:44:59.895841	explorer.exe	7	Morning
2021-09-09 10:45:00.185863	ShellExperienceHost.exe	7	Morning
2021-09-09 10:46:26.598073	explorer.exe	7	Morning
2021-09-09 10:46:28.533500	ShellExperienceHost.exe	7	Morning
2021-09-09 10:47:08.784829	msedge.exe	7	Morning
2021-09-09 10:47:12.659580	explorer.exe	7	Morning
2021-09-09 10:47:12.963274	ShellExperienceHost.exe	7	Morning
2021-09-09 10:47:48.921907	msedge.exe	7	Morning
2021-09-09 10:47:51.660012	explorer.exe	7	Morning
2021-09-09 10:47:51.948083	ShellExperienceHost.exe	7	Morning
2021-09-09 10:47:54.346367	msedge.exe	7	Morning
2021-09-09 10:47:55.517200	explorer.exe	7	Morning
2021-09-09 10:47:55.768154	ShellExperienceHost.exe	7	Morning
2021-09-09 10:48:24.734070	msedge.exe	7	Morning
2021-09-09 10:49:32.120383	explorer.exe	7	Morning
2021-09-09 10:49:32.854710	SearchApp.exe	7	Morning
2021-09-09 10:49:36.556620	ApplicationFrameHost.exe	7	Morning
2021-09-09 10:50:34.843904	msedge.exe	7	Morning
2021-09-09 10:50:36.874053	explorer.exe	7	Morning
2021-09-09 10:50:38.323176	ShellExperienceHost.exe	7	Morning
2021-09-09 10:50:38.712800	msedge.exe	7	Morning
2021-09-09 10:51:03.549100	explorer.exe	7	Morning
2021-09-09 10:51:03.873308	ShellExperienceHost.exe	7	Morning
2021-09-09 10:51:05.512843	msedge.exe	7	Morning
2021-09-09 10:58:09.998655	TextLogger.exe	7	Morning
2021-09-09 10:58:18.405345	msedge.exe	7	Morning
2021-09-09 11:06:21.933520	WINWORD.EXE	7	Afternoon
2021-09-09 11:06:24.583742	msedge.exe	7	Afternoon
2021-09-09 11:06:37.282147	WINWORD.EXE	7	Afternoon
2021-09-09 11:14:04.852901	explorer.exe	7	Afternoon
2021-09-09 11:14:05.084332	explorer.exe	7	Afternoon
2021-09-09 11:14:07.410352	explorer.exe	7	Afternoon
2021-09-09 11:14:13.279119	explorer.exe	7	Afternoon
2021-09-09 11:14:13.975363	ShellExperienceHost.exe	7	Afternoon
2021-09-09 11:14:14.714574	explorer.exe	7	Afternoon
2021-09-09 11:14:36.645789	WINWORD.EXE	7	Afternoon
2021-09-09 11:14:46.308256	explorer.exe	7	Afternoon
2021-09-09 11:14:46.393212	WINWORD.EXE	7	Afternoon
2021-09-09 11:14:57.527264	explorer.exe	7	Afternoon
2021-09-09 11:14:57.600502	WINWORD.EXE	7	Afternoon
2021-09-09 11:15:03.769052	explorer.exe	7	Afternoon
2021-09-09 11:15:03.957517	explorer.exe	7	Afternoon
2021-09-09 11:15:04.529745	WINWORD.EXE	7	Afternoon
2021-09-09 11:15:06.238633	explorer.exe	7	Afternoon
2021-09-09 11:15:06.388026	explorer.exe	7	Afternoon
2021-09-09 11:15:06.461265	WINWORD.EXE	7	Afternoon
2021-09-09 11:19:42.670913	explorer.exe	8	Afternoon
2021-09-09 11:19:44.414943	msedge.exe	8	Afternoon
2021-09-09 11:25:23.314516	explorer.exe	8	Afternoon
2021-09-09 11:25:24.235371	WINWORD.EXE	8	Afternoon
2021-09-09 11:25:26.185425	explorer.exe	8	Afternoon
2021-09-09 11:25:26.228393	WINWORD.EXE	8	Afternoon
2021-09-09 11:25:28.952830	explorer.exe	8	Afternoon
2021-09-09 11:25:29.017291	WINWORD.EXE	8	Afternoon
2021-09-09 11:26:08.171047	msedge.exe	8	Afternoon
2021-09-09 11:28:16.600797	explorer.exe	8	Afternoon
2021-09-09 11:28:18.231553	WINWORD.EXE	8	Afternoon
2021-09-09 11:28:30.428039	TextLogger.exe	8	Afternoon
2021-09-09 11:28:34.371158	WINWORD.EXE	8	Afternoon
2021-09-09 11:33:20.221761	explorer.exe	9	Afternoon
2021-09-09 11:33:20.286211	explorer.exe	9	Afternoon
2021-09-09 11:33:37.156225	msedge.exe	9	Afternoon
2021-09-09 11:33:42.071926	explorer.exe	9	Afternoon
2021-09-09 11:33:42.201826	explorer.exe	9	Afternoon
2021-09-09 11:33:58.015242	explorer.exe	9	Afternoon
2021-09-09 11:33:58.097314	explorer.exe	9	Afternoon
2021-09-09 11:34:11.899118	explorer.exe	9	Afternoon
2021-09-09 11:34:12.128597	explorer.exe	9	Afternoon
2021-09-09 11:34:12.576809	explorer.exe	9	Afternoon
2021-09-09 11:34:54.297271	msedge.exe	9	Afternoon
2021-09-09 11:36:28.895327	devenv.exe	9	Afternoon
2021-09-09 11:36:37.993216	msedge.exe	9	Afternoon
2021-09-09 11:36:54.705323	explorer.exe	9	Afternoon
2021-09-09 11:36:54.790788	explorer.exe	9	Afternoon
2021-09-09 11:36:55.802061	explorer.exe	9	Afternoon
2021-09-09 11:36:56.091209	explorer.exe	9	Afternoon
2021-09-09 11:36:56.503290	msedge.exe	9	Afternoon
2021-09-09 11:36:57.316761	explorer.exe	9	Afternoon
2021-09-09 11:36:57.478905	explorer.exe	9	Afternoon
2021-09-09 11:36:58.459372	explorer.exe	9	Afternoon
2021-09-09 11:36:59.253974	explorer.exe	9	Afternoon
2021-09-09 11:36:59.461513	explorer.exe	9	Afternoon
2021-09-09 11:37:02.127458	explorer.exe	9	Afternoon
2021-09-09 11:37:03.224231	explorer.exe	9	Afternoon
2021-09-09 11:37:03.723734	explorer.exe	9	Afternoon
2021-09-09 11:37:05.165297	explorer.exe	9	Afternoon
2021-09-09 11:37:05.389463	explorer.exe	9	Afternoon
2021-09-09 11:37:05.785922	explorer.exe	9	Afternoon
2021-09-09 11:37:50.839268	explorer.exe	9	Afternoon
2021-09-09 11:37:51.083989	explorer.exe	9	Afternoon
2021-09-09 11:37:51.472631	explorer.exe	9	Afternoon
2021-09-09 11:37:54.555931	msedge.exe	9	Afternoon
2021-09-09 11:39:05.840652	explorer.exe	9	Afternoon
2021-09-09 11:39:06.021304	explorer.exe	9	Afternoon
2021-09-09 11:39:08.603950	msedge.exe	9	Afternoon
2021-09-09 11:39:09.841214	explorer.exe	9	Afternoon
2021-09-09 11:39:09.994214	explorer.exe	9	Afternoon
2021-09-09 11:39:11.743835	WINWORD.EXE	9	Afternoon
2021-09-09 11:39:21.853303	explorer.exe	9	Afternoon
2021-09-09 11:39:21.860136	explorer.exe	9	Afternoon
2021-09-09 11:39:23.511543	msedge.exe	9	Afternoon
2021-09-09 11:40:21.324167	IDMan.exe	9	Afternoon
2021-09-09 11:40:21.639108	msedge.exe	9	Afternoon
2021-09-09 11:40:23.245144	explorer.exe	9	Afternoon
2021-09-09 11:40:23.300806	explorer.exe	9	Afternoon
2021-09-09 11:40:26.185986	msedge.exe	9	Afternoon
2021-09-09 11:40:50.106122	explorer.exe	9	Afternoon
2021-09-09 11:40:51.266340	ShellExperienceHost.exe	9	Afternoon
2021-09-09 11:40:56.360947	msedge.exe	9	Afternoon
2021-09-09 11:43:37.421762	explorer.exe	9	Afternoon
2021-09-09 11:43:37.518450	explorer.exe	9	Afternoon
2021-09-09 11:43:57.580630	msedge.exe	9	Afternoon
2021-09-09 11:44:02.265877	explorer.exe	9	Afternoon
2021-09-09 11:44:02.315687	explorer.exe	9	Afternoon
2021-09-09 11:44:05.766625	msedge.exe	9	Afternoon
2021-09-09 11:44:13.076706	explorer.exe	9	Afternoon
2021-09-09 11:44:13.288605	explorer.exe	9	Afternoon
2021-09-09 11:44:14.020003	explorer.exe	9	Afternoon
2021-09-09 11:44:16.131195	msedge.exe	9	Afternoon
2021-09-09 11:48:08.562640	explorer.exe	9	Afternoon
2021-09-09 11:48:10.421896	explorer.exe	9	Afternoon
2021-09-09 11:48:22.152593	explorer.exe	9	Afternoon
2021-09-09 11:48:22.249276	explorer.exe	9	Afternoon
2021-09-09 11:48:24.961004	explorer.exe	9	Afternoon
2021-09-09 11:48:30.338594	msedge.exe	9	Afternoon
2021-09-09 11:48:33.339383	explorer.exe	9	Afternoon
2021-09-09 11:48:33.916487	explorer.exe	9	Afternoon
2021-09-09 11:48:39.697366	msedge.exe	9	Afternoon
2021-09-09 11:49:05.281669	explorer.exe	9	Afternoon
2021-09-09 11:49:05.363691	explorer.exe	9	Afternoon
2021-09-09 11:49:13.747924	WINWORD.EXE	9	Afternoon
2021-09-09 11:49:13.925645	WINWORD.EXE	9	Afternoon
2021-09-09 11:49:15.790761	WINWORD.EXE	9	Afternoon
2021-09-09 11:49:28.912009	msedge.exe	9	Afternoon
2021-09-09 11:49:51.954475	explorer.exe	9	Afternoon
2021-09-09 11:49:52.002314	WINWORD.EXE	9	Afternoon
2021-09-09 11:50:46.458737	Ssms.exe	9	Afternoon
2021-09-09 11:50:49.344296	WINWORD.EXE	9	Afternoon
2021-09-09 11:52:05.654841	explorer.exe	9	Afternoon
2021-09-09 11:52:05.811081	TextLogger.exe	9	Afternoon
2021-09-09 11:52:09.061853	Taskmgr.exe	9	Afternoon
2021-09-09 11:52:13.810578	TextLogger.exe	9	Afternoon
2021-09-09 11:52:20.825745	WINWORD.EXE	9	Afternoon
2021-09-09 11:52:42.412254	msedge.exe	9	Afternoon
2021-09-09 11:56:25.402864	IDMan.exe	8	Afternoon
2021-09-09 11:56:26.371552	msedge.exe	8	Afternoon
2021-09-09 11:56:26.570757	IDMan.exe	8	Afternoon
2021-09-09 11:56:28.953418	msedge.exe	8	Afternoon
2021-09-09 11:56:38.849274	explorer.exe	8	Afternoon
2021-09-09 11:56:38.954731	explorer.exe	8	Afternoon
2021-09-09 11:56:41.577613	msedge.exe	8	Afternoon
2021-09-09 12:00:20.908302	explorer.exe	8	Afternoon
2021-09-09 12:00:20.987394	WINWORD.EXE	8	Afternoon
2021-09-09 12:05:33.525764	devenv.exe	8	Afternoon
2021-09-09 12:06:56.785082	TextLogger.exe	8	Afternoon
2021-09-09 12:06:58.510578	Taskmgr.exe	8	Afternoon
2021-09-09 12:07:05.045296	TextLogger.exe	8	Afternoon
2021-09-09 12:07:06.313772	devenv.exe	8	Afternoon
2021-09-09 12:07:08.345864	explorer.exe	8	Afternoon
2021-09-09 12:07:09.319440	ShellExperienceHost.exe	8	Afternoon
2021-09-09 12:07:11.923763	explorer.exe	8	Afternoon
2021-09-09 12:07:15.264366	devenv.exe	8	Afternoon
2021-09-09 12:09:47.238036	msedge.exe	8	Afternoon
2021-09-09 12:10:26.063680	devenv.exe	8	Afternoon
2021-09-09 12:10:32.457806	explorer.exe	9	Afternoon
2021-09-09 12:10:32.565214	devenv.exe	9	Afternoon
2021-09-09 12:17:33.104967	explorer.exe	9	Afternoon
2021-09-09 12:17:33.158654	devenv.exe	9	Afternoon
2021-09-09 12:17:39.549846	devenv.exe	9	Afternoon
2021-09-09 12:17:42.532079	explorer.exe	9	Afternoon
2021-09-09 12:17:42.619963	explorer.exe	9	Afternoon
2021-09-09 12:18:33.694818	devenv.exe	9	Afternoon
2021-09-09 12:20:33.596325	explorer.exe	8	Afternoon
2021-09-09 12:20:33.801389	explorer.exe	8	Afternoon
2021-09-09 12:20:34.231048	explorer.exe	8	Afternoon
2021-09-09 12:20:34.642154	explorer.exe	8	Afternoon
2021-09-09 12:20:34.848997	explorer.exe	8	Afternoon
2021-09-09 12:20:35.214207	devenv.exe	8	Afternoon
2021-09-09 12:21:05.417355	explorer.exe	8	Afternoon
2021-09-09 12:21:05.446655	explorer.exe	8	Afternoon
2021-09-09 12:21:06.209294	explorer.exe	8	Afternoon
2021-09-09 12:21:06.421195	explorer.exe	8	Afternoon
2021-09-09 12:21:06.807889	devenv.exe	8	Afternoon
2021-09-09 12:21:10.675818	explorer.exe	8	Afternoon
2021-09-09 12:21:10.862316	explorer.exe	8	Afternoon
2021-09-09 12:21:10.889660	explorer.exe	8	Afternoon
2021-09-09 12:21:11.596643	explorer.exe	8	Afternoon
2021-09-09 12:21:11.790980	explorer.exe	8	Afternoon
2021-09-09 12:21:12.263594	devenv.exe	8	Afternoon
2021-09-09 12:21:45.284918	explorer.exe	8	Afternoon
2021-09-09 12:21:45.480282	explorer.exe	8	Afternoon
2021-09-09 12:21:45.797645	explorer.exe	8	Afternoon
2021-09-09 12:21:46.210703	explorer.exe	8	Afternoon
2021-09-09 12:21:46.419637	explorer.exe	8	Afternoon
2021-09-09 12:21:46.642281	devenv.exe	8	Afternoon
2021-09-09 12:22:04.372591	explorer.exe	8	Afternoon
2021-09-09 12:22:04.573750	explorer.exe	8	Afternoon
2021-09-09 12:22:04.759285	explorer.exe	8	Afternoon
2021-09-09 12:22:05.213356	explorer.exe	8	Afternoon
2021-09-09 12:22:05.455532	explorer.exe	8	Afternoon
2021-09-09 12:22:05.617627	devenv.exe	8	Afternoon
2021-09-09 12:22:27.643563	TextLogger.exe	8	Afternoon
2021-09-09 12:22:33.446909	devenv.exe	8	Afternoon
2021-09-09 12:23:15.076072	explorer.exe	8	Afternoon
2021-09-09 12:23:15.270395	explorer.exe	8	Afternoon
2021-09-09 12:23:16.181472	devenv.exe	8	Afternoon
2021-09-09 12:25:21.951741	explorer.exe	8	Afternoon
2021-09-09 12:25:22.182219	explorer.exe	8	Afternoon
2021-09-09 12:25:22.801296	devenv.exe	8	Afternoon
2021-09-09 12:25:49.420699	explorer.exe	9	Afternoon
2021-09-09 12:25:49.596457	explorer.exe	9	Afternoon
2021-09-09 12:25:49.620870	devenv.exe	9	Afternoon
2021-09-09 12:25:56.515936	explorer.exe	9	Afternoon
2021-09-09 12:25:56.692682	explorer.exe	9	Afternoon
2021-09-09 12:25:56.744436	devenv.exe	9	Afternoon
2021-09-09 12:25:59.398563	explorer.exe	9	Afternoon
2021-09-09 12:25:59.580196	explorer.exe	9	Afternoon
2021-09-09 12:25:59.625111	devenv.exe	9	Afternoon
2021-09-09 12:26:07.941963	explorer.exe	9	Afternoon
2021-09-09 12:26:08.112851	explorer.exe	9	Afternoon
2021-09-09 12:26:08.172415	devenv.exe	9	Afternoon
2021-09-09 12:26:12.239538	explorer.exe	9	Afternoon
2021-09-09 12:26:12.416285	explorer.exe	9	Afternoon
2021-09-09 12:26:12.454368	devenv.exe	9	Afternoon
2021-09-09 12:26:13.344937	explorer.exe	9	Afternoon
2021-09-09 12:26:13.521682	explorer.exe	9	Afternoon
2021-09-09 12:26:13.565626	devenv.exe	9	Afternoon
2021-09-09 12:26:32.019524	explorer.exe	9	Afternoon
2021-09-09 12:26:32.222634	explorer.exe	9	Afternoon
2021-09-09 12:26:36.987955	devenv.exe	9	Afternoon
2021-09-09 12:26:55.909595	explorer.exe	9	Afternoon
2021-09-09 12:26:56.096207	explorer.exe	9	Afternoon
2021-09-09 12:26:57.083438	devenv.exe	9	Afternoon
2021-09-09 12:27:09.888283	msedge.exe	9	Afternoon
2021-09-09 12:27:41.078090	devenv.exe	9	Afternoon
2021-09-09 12:27:43.863064	msedge.exe	9	Afternoon
2021-09-09 12:29:51.893932	explorer.exe	9	Afternoon
2021-09-09 12:29:52.007234	devenv.exe	9	Afternoon
2021-09-09 12:30:11.370227	msedge.exe	9	Afternoon
2021-09-09 12:30:13.090820	explorer.exe	9	Afternoon
2021-09-09 12:30:13.346199	explorer.exe	9	Afternoon
2021-09-09 12:30:14.218213	explorer.exe	9	Afternoon
2021-09-09 12:30:14.396449	explorer.exe	9	Afternoon
2021-09-09 12:30:15.842645	devenv.exe	9	Afternoon
2021-09-09 12:30:34.012382	explorer.exe	9	Afternoon
2021-09-09 12:30:34.217465	explorer.exe	9	Afternoon
2021-09-09 12:30:35.119731	devenv.exe	9	Afternoon
2021-09-09 12:31:22.756329	msedge.exe	9	Afternoon
2021-09-09 12:32:05.148148	explorer.exe	9	Afternoon
2021-09-09 12:32:05.350284	devenv.exe	9	Afternoon
2021-09-09 12:33:09.584453	explorer.exe	9	Afternoon
2021-09-09 12:33:09.879870	msedge.exe	9	Afternoon
2021-09-09 12:33:15.362916	explorer.exe	9	Afternoon
2021-09-09 12:33:15.552358	explorer.exe	9	Afternoon
2021-09-09 12:33:15.601183	devenv.exe	9	Afternoon
2021-09-09 12:33:27.228369	msedge.exe	9	Afternoon
2021-09-09 12:33:30.852159	explorer.exe	9	Afternoon
2021-09-09 12:33:31.144133	devenv.exe	9	Afternoon
2021-09-09 12:34:07.807813	explorer.exe	9	Afternoon
2021-09-09 12:34:07.996269	explorer.exe	9	Afternoon
2021-09-09 12:34:08.056808	msedge.exe	9	Afternoon
2021-09-09 12:34:23.115417	explorer.exe	9	Afternoon
2021-09-09 12:34:23.317093	explorer.exe	9	Afternoon
2021-09-09 12:34:23.946935	devenv.exe	9	Afternoon
2021-09-09 12:35:48.961025	explorer.exe	9	Afternoon
2021-09-09 12:35:48.963955	explorer.exe	9	Afternoon
2021-09-09 12:35:50.250982	devenv.exe	9	Afternoon
2021-09-09 12:35:51.358869	explorer.exe	9	Afternoon
2021-09-09 12:35:54.095020	msedge.exe	9	Afternoon
2021-09-09 12:35:57.550853	explorer.exe	9	Afternoon
2021-09-09 12:35:59.206022	Taskmgr.exe	9	Afternoon
2021-09-09 12:36:07.278749	msedge.exe	9	Afternoon
2021-09-09 12:36:07.691806	explorer.exe	9	Afternoon
2021-09-09 12:36:07.872458	explorer.exe	9	Afternoon
2021-09-09 12:36:08.719085	devenv.exe	9	Afternoon
2021-09-09 12:43:34.748473	explorer.exe	8	Afternoon
2021-09-09 12:43:35.065372	explorer.exe	8	Afternoon
2021-09-09 12:43:37.230275	msedge.exe	8	Afternoon
2021-09-09 12:46:14.855926	explorer.exe	8	Afternoon
2021-09-09 12:46:15.037554	explorer.exe	8	Afternoon
2021-09-09 12:46:16.428093	devenv.exe	8	Afternoon
2021-09-09 12:46:35.812617	Taskmgr.exe	8	Afternoon
2021-09-09 12:47:02.387076	devenv.exe	8	Afternoon
2021-09-09 12:48:10.836785	explorer.exe	8	Afternoon
2021-09-09 12:48:10.962765	explorer.exe	8	Afternoon
2021-09-09 12:48:12.688228	mblctr.exe	8	Afternoon
2021-09-09 12:48:14.502567	devenv.exe	8	Afternoon
2021-09-09 12:51:25.309349	explorer.exe	8	Afternoon
2021-09-09 12:51:25.509529	explorer.exe	8	Afternoon
2021-09-09 12:51:26.619823	msedge.exe	8	Afternoon
2021-09-09 12:51:31.095105	explorer.exe	8	Afternoon
2021-09-09 12:51:31.096083	explorer.exe	8	Afternoon
2021-09-09 12:51:31.973957	devenv.exe	8	Afternoon
2021-09-09 12:51:41.027087	explorer.exe	8	Afternoon
2021-09-09 12:51:41.249729	msedge.exe	8	Afternoon
2021-09-09 12:51:43.341394	explorer.exe	8	Afternoon
2021-09-09 12:51:43.506421	explorer.exe	8	Afternoon
2021-09-09 12:51:43.559154	devenv.exe	8	Afternoon
2021-09-09 12:51:48.072534	explorer.exe	8	Afternoon
2021-09-09 12:51:48.165303	msedge.exe	8	Afternoon
2021-09-09 12:51:52.291015	explorer.exe	8	Afternoon
2021-09-09 12:51:52.296875	devenv.exe	8	Afternoon
2021-09-09 12:52:02.722965	msedge.exe	8	Afternoon
2021-09-09 12:52:41.090648	TextLogger.exe	8	Afternoon
2021-09-09 12:52:45.927229	msedge.exe	8	Afternoon
2021-09-09 12:55:24.538339	devenv.exe	8	Afternoon
2021-09-09 12:56:07.963533	explorer.exe	8	Afternoon
2021-09-09 12:56:08.045567	msedge.exe	8	Afternoon
2021-09-09 12:56:33.873277	explorer.exe	8	Afternoon
2021-09-09 12:56:34.062718	explorer.exe	8	Afternoon
2021-09-09 12:56:34.119356	devenv.exe	8	Afternoon
2021-09-09 12:56:47.637050	explorer.exe	8	Afternoon
2021-09-09 12:56:47.870426	explorer.exe	8	Afternoon
2021-09-09 12:56:48.172166	msedge.exe	8	Afternoon
2021-09-09 12:56:49.423146	explorer.exe	8	Afternoon
2021-09-09 12:56:51.091007	devenv.exe	8	Afternoon
2021-09-09 12:57:00.182225	explorer.exe	8	Afternoon
2021-09-09 12:57:00.269133	msedge.exe	8	Afternoon
2021-09-09 13:00:09.694507	explorer.exe	8	Afternoon
2021-09-09 13:00:09.878088	explorer.exe	8	Afternoon
2021-09-09 13:00:10.437625	devenv.exe	8	Afternoon
2021-09-09 13:00:13.083938	explorer.exe	8	Afternoon
2021-09-09 13:00:13.331971	msedge.exe	8	Afternoon
2021-09-09 13:00:14.046767	explorer.exe	8	Afternoon
2021-09-09 13:00:14.271363	explorer.exe	8	Afternoon
2021-09-09 13:00:15.329890	msedge.exe	8	Afternoon
2021-09-09 13:00:16.186280	explorer.exe	8	Afternoon
2021-09-09 13:00:16.995797	devenv.exe	8	Afternoon
2021-09-09 13:00:33.892177	explorer.exe	8	Afternoon
2021-09-09 13:00:33.899991	explorer.exe	8	Afternoon
2021-09-09 13:00:34.052346	msedge.exe	8	Afternoon
2021-09-09 13:00:34.946797	explorer.exe	8	Afternoon
2021-09-09 13:00:36.317805	msedge.exe	8	Afternoon
2021-09-09 13:01:38.165425	explorer.exe	8	Afternoon
2021-09-09 13:01:38.358758	explorer.exe	8	Afternoon
2021-09-09 13:01:38.832358	devenv.exe	8	Afternoon
2021-09-09 13:02:03.290752	explorer.exe	8	Afternoon
2021-09-09 13:02:03.574223	explorer.exe	8	Afternoon
2021-09-09 13:02:03.638675	msedge.exe	8	Afternoon
2021-09-09 13:02:28.387091	ApplicationFrameHost.exe	8	Afternoon
2021-09-09 13:02:55.697845	explorer.exe	8	Afternoon
2021-09-09 13:03:21.261648	msedge.exe	8	Afternoon
2021-09-09 13:03:55.107144	devenv.exe	8	Afternoon
2021-09-09 13:03:59.373473	Taskmgr.exe	8	Afternoon
2021-09-09 13:08:19.502971	explorer.exe	7	Afternoon
2021-09-09 13:08:20.516578	msedge.exe	7	Afternoon
2021-09-09 13:08:22.001835	explorer.exe	7	Afternoon
2021-09-09 13:08:22.159592	explorer.exe	7	Afternoon
2021-09-09 13:08:23.048207	devenv.exe	7	Afternoon
2021-09-09 13:54:29.361272	TextLogger.exe	8	Afternoon
2021-09-09 13:54:33.375666	devenv.exe	8	Afternoon
2021-09-09 13:54:34.876081	msedge.exe	8	Afternoon
2021-09-09 13:54:49.911004	explorer.exe	8	Afternoon
2021-09-09 13:54:50.065291	explorer.exe	8	Afternoon
2021-09-09 13:54:51.079876	msedge.exe	8	Afternoon
2021-09-09 13:54:52.826519	explorer.exe	8	Afternoon
2021-09-09 13:54:52.971040	explorer.exe	8	Afternoon
2021-09-09 13:54:54.142841	devenv.exe	8	Afternoon
2021-09-09 13:54:56.916102	msedge.exe	8	Afternoon
2021-09-09 13:55:19.546488	devenv.exe	8	Afternoon
2021-09-09 13:56:56.181179	msedge.exe	7	Afternoon
2021-09-09 14:00:37.278633	explorer.exe	7	Afternoon
2021-09-09 14:00:37.426095	explorer.exe	7	Afternoon
2021-09-09 14:00:38.715076	devenv.exe	7	Afternoon
2021-09-09 14:04:50.345406	explorer.exe	7	Afternoon
2021-09-09 14:04:50.557307	explorer.exe	7	Afternoon
2021-09-09 14:04:51.005524	msedge.exe	7	Afternoon
2021-09-09 14:04:52.732951	explorer.exe	7	Afternoon
2021-09-09 14:04:52.873564	explorer.exe	7	Afternoon
2021-09-09 14:04:52.967310	devenv.exe	7	Afternoon
2021-09-09 14:07:30.696819	ShellExperienceHost.exe	7	Afternoon
2021-09-09 14:07:31.014184	devenv.exe	7	Afternoon
